saat,transfer_type,transfertipid,ulasimturu,line,passage,passanger
2021-06-23 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,9156,4509
2021-06-25 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13022,6436
2021-06-05 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,31878,4485
2021-06-06 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,385,55
2021-06-08 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,36778,5188
2021-06-19 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,14525,2064
2021-06-30 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,15092,2138
2021-06-06 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,308,152
2021-06-10 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,22194,10972
2021-06-16 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,8692,4253
2021-06-03 06:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,3318,474
2021-06-11 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,11641,1638
2021-06-16 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,23093,3241
2021-06-21 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,46291,6511
2021-06-06 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1022,506
2021-06-20 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,4372,2133
2021-06-23 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,22,6
2021-06-26 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,24354,12001
2021-06-29 02:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,8,4
2021-06-06 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,13874,1927
2021-06-11 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,17892,2545
2021-06-21 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,5796,818
2021-06-27 07:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,5467,762
2021-06-29 12:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,259,37
2021-06-03 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,9320,4554
2021-06-08 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13070,6462
2021-06-09 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,1972,981
2021-06-10 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,44961,6347
2021-06-13 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,4284,601
2021-06-16 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,64764,9146
2021-06-19 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,784,112
2021-06-21 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,20230,2877
2021-06-14 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3412,1689
2021-06-16 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,44,22
2021-06-18 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,9796,4835
2021-06-19 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,900,445
2021-06-04 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,54593,7630
2021-06-23 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,49210,6966
2021-06-24 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,11186,1575
2021-06-29 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,15253,2156
2021-06-03 06:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,21338,10568
2021-06-06 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,52,26
2021-06-09 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,23088,11350
2021-06-21 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4308,2150
2021-06-24 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3324,1642
2021-06-29 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,12006,5914
2021-06-14 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,45199,6327
2021-06-10 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13524,6698
2021-06-11 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,2352,1156
2021-06-16 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,3388,1680
2021-06-19 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,25190,12394
2021-06-04 12:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,7,1
2021-06-21 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,2254,322
2021-06-24 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,83041,11658
2021-06-01 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,12522,6145
2021-06-07 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,12818,6287
2021-06-20 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,1300,640
2021-06-21 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,456,226
2021-06-22 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6934,3442
2021-06-24 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,9316,4594
2021-06-26 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,7888,3885
2021-06-06 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,4802,681
2021-06-07 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,980,140
2021-06-09 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,45276,6382
2021-06-07 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1186,582
2021-06-11 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,23352,11502
2021-06-14 03:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,8,4
2021-06-17 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,13654,6696
2021-06-12 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,17101,2392
2021-06-17 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,34321,4806
2021-06-22 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,48706,6817
2021-06-07 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5800,2882
2021-06-24 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,38,15
2021-06-27 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,4546,2195
2021-06-01 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,48363,6831
2021-06-04 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,11963,1697
2021-06-07 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,87171,12237
2021-06-12 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,23072,3276
2021-06-22 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,6720,955
2021-06-28 07:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,17143,2416
2021-06-04 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,10304,5070
2021-06-09 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13744,6821
2021-06-14 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,50442,7144
2021-06-17 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,87080,12306
2021-06-22 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,22960,3262
2021-06-15 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3046,1514
2021-06-17 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,34,17
2021-06-19 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,5598,2772
2021-06-05 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,91357,12869
2021-06-24 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,47824,6776
2021-06-25 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,12047,1701
2021-06-01 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,11282,5546
2021-06-04 06:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,27350,13528
2021-06-07 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,594,297
2021-06-22 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4092,2037
2021-06-25 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3458,1690
2021-06-15 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,43442,6077
2021-06-30 07:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,16268,2302
2021-06-11 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13418,6641
2021-06-12 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,4148,2056
2021-06-17 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,3540,1750
2021-06-22 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1393,199
2021-06-25 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,81340,11463
2021-06-02 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,13240,6503
2021-06-08 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,10584,5179
2021-06-22 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,694,347
2021-06-23 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5556,2745
2021-06-25 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,9238,4525
2021-06-27 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,1734,848
2021-06-07 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,40096,5644
2021-06-08 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,1379,197
2021-06-08 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1338,665
2021-06-12 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,31874,15699
2021-06-15 03:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,4,2
2021-06-18 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,14938,7314
2021-06-13 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,3269,457
2021-06-18 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,36540,5083
2021-06-23 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,39795,5552
2021-06-08 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4084,2030
2021-06-25 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,26,8
2021-06-28 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,18200,8891
2021-06-02 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,46914,6600
2021-06-05 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,7721,1099
2021-06-08 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,81718,11452
2021-06-13 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,2408,343
2021-06-23 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,5593,782
2021-06-29 07:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,17864,2524
2021-06-30 03:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,21,3
2021-06-05 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,17178,8448
2021-06-06 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1214,590
2021-06-10 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,13292,6505
2021-06-03 03:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,7,1
2021-06-10 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,1519,216
2021-06-15 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,43995,6200
2021-06-18 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,74004,10449
2021-06-23 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,21406,3032
2021-06-10 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1538,753
2021-06-16 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2840,1403
2021-06-18 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,26,13
2021-06-20 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,3138,1503
2021-06-06 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,10437,1451
2021-06-20 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,9380,1292
2021-06-21 06:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,19733,2790
2021-06-25 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,48461,6868
2021-06-26 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,19537,2749
2021-06-02 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12200,6029
2021-06-05 06:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,31370,15456
2021-06-08 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,346,173
2021-06-23 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4112,2053
2021-06-26 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4996,2460
2021-06-30 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,18606,9144
2021-06-10 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,93415,13149
2021-06-16 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,35385,4957
2021-06-10 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,10734,5265
2021-06-12 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,8776,4355
2021-06-13 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,342,168
2021-06-18 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,3574,1769
2021-06-20 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,13181,1832
2021-06-23 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1099,157
2021-06-26 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,99995,14050
2021-06-29 03:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,42,6
2021-06-03 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,12246,5971
2021-06-09 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,13928,6803
2021-06-20 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,108,54
2021-06-23 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,538,268
2021-06-24 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6668,3311
2021-06-26 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,7748,3824
2021-06-28 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,15280,7537
2021-06-08 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,32599,4602
2021-06-09 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,1316,184
2021-06-09 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1572,777
2021-06-10 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,348,173
2021-06-13 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,4426,2162
2021-06-16 03:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,14,7
2021-06-19 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,18640,9146
2021-06-14 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,7602,1079
2021-06-19 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,37079,5205
2021-06-24 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,49063,6854
2021-06-20 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,332,163
2021-06-26 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,36,13
2021-06-29 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,18864,9261
2021-06-01 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,3633,516
2021-06-03 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,46620,6567
2021-06-06 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1127,160
2021-06-09 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,97944,13787
2021-06-14 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,13370,1896
2021-06-24 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,7182,1002
2021-06-01 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2166,1077
2021-06-06 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,2428,1177
2021-06-07 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5072,2504
2021-06-09 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,11112,5438
2021-06-11 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,13188,6486
2021-06-30 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13806,6812
2021-06-10 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,38423,5428
2021-06-11 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,1939,275
2021-06-16 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,39788,5614
2021-06-19 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,85680,12053
2021-06-01 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3188,1585
2021-06-11 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1782,889
2021-06-17 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4072,2028
2021-06-19 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,34,17
2021-06-21 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,15800,7736
2021-06-24 01:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,8,4
2021-06-01 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,55769,7851
2021-06-07 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,51044,7113
2021-06-21 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,40292,5645
2021-06-22 06:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,21854,3098
2021-06-24 11:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,37527,5278
2021-06-26 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,28994,4073
2021-06-27 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,2142,303
2021-06-03 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,11680,5751
2021-06-09 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,354,177
2021-06-24 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4066,2021
2021-06-27 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1312,631
2021-06-11 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,99708,14002
2021-06-14 04:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,154,16
2021-06-17 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,54285,7628
2021-06-11 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,10624,5219
2021-06-13 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,1602,787
2021-06-14 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,1566,771
2021-06-19 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,2014,1001
2021-06-24 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1281,183
2021-06-27 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,16884,2323
2021-06-01 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,18,4
2021-06-04 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,18196,8957
2021-06-21 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,18,9
2021-06-24 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,742,357
2021-06-25 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6926,3434
2021-06-27 10:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,1820,878
2021-06-29 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,14028,6901
2021-06-09 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,38745,5476
2021-06-11 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,336,168
2021-06-14 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,17038,8385
2021-06-17 03:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,4,2
2021-06-15 08:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,6587,934
2021-06-25 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,45563,6388
2021-06-21 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,5052,2507
2021-06-27 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,26,8
2021-06-01 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,40467,5734
2021-06-02 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,3983,567
2021-06-04 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,65646,9273
2021-06-07 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,16954,2408
2021-06-15 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,14091,2008
2021-06-25 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,6804,946
2021-06-02 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1932,954
2021-06-07 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,11906,5825
2021-06-08 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5244,2601
2021-06-12 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,22590,11099
2021-06-11 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,38549,5456
2021-06-12 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,2933,413
2021-06-17 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,41671,5856
2021-06-02 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3362,1674
2021-06-12 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2402,1191
2021-06-18 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3428,1702
2021-06-22 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,17160,8413
2021-06-25 01:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12,6
2021-06-02 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,60711,8564
2021-06-08 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,47950,6665
2021-06-22 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,42840,6023
2021-06-23 06:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,18655,2645
2021-06-25 11:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,39214,5462
2021-06-27 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,5313,736
2021-06-28 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,11011,1559
2021-06-04 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12082,5950
2021-06-25 09:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4134,2059
2021-06-26 11:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,300,150
2021-06-28 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3110,1530
2021-06-12 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,120302,16933
2021-06-15 04:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,77,6
2021-06-18 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,44268,6181
2021-06-10 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5620,2791
2021-06-12 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13572,6659
2021-06-14 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,14204,7027
2021-06-15 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,1396,694
2021-06-16 04:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3614,1787
2021-06-08 12:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,14,2
2021-06-25 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1393,198
2021-06-28 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,79709,11196
2021-06-02 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,14,3
2021-06-05 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,30858,15191
2021-06-20 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1126,543
2021-06-22 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,64,32
2021-06-25 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,934,456
2021-06-26 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,9286,4579
